PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,
191,7/29/2019,8:53:53 PM,4,4,"Martin, Matt",679623,Right,EVE_AQU,"Martinez, Ricky",686980,Right,HIL_HOP,Stretch,7,Bottom,2,0,2,Slider,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,78.8890978587989,-0.547281207530234,-5.03418203715106,2033.43499227895,125.808451910404,10:15,4.50920575784466,2.65163289099246,5.96184425491391,-41.1087936155725,4.8784177007206,-6.82192298727468,0.574095756060244,-2.59621299383649,71.0006005950032,-8.29293882468842,-6.32456303835262,0.488078925217879,,,,,,,,,,,,1.91098634839316,2.85134159031504,-2.24824761745295,50.0000000000001,4.44321470197606,10.2497054885313,-114.212623131066,-2.23250018316525,2.45646558528134,26.2954101947773,-28.5088091399481,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,a5eba31d-b27d-11e9-9fc1-7c67a28b8f89,
192,7/29/2019,8:55:08 PM,4,5,"Martin, Matt",679623,Right,EVE_AQU,"Martinez, Ricky",686980,Right,HIL_HOP,Stretch,7,Bottom,2,1,2,Slider,Undefined,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,79.4682310732138,1.34225433415483,-2.82708161563366,2094.08173121706,141.55216766749,10:45,4.37767720225991,2.73134014665477,5.55864256934163,-38.7888030483594,7.4470500611441,-5.94710307466887,2.40091481059843,-0.407343514957019,70.3397826288287,-6.01390748270995,-3.95682406450585,0.489396609209814,,,,,,,,,,,,2.1048207781887,3.48592042174917,-2.48362098905091,50,4.46899460588679,5.86325164228131,-115.156551093692,1.54972061935772,2.72302906242506,28.661666474706,-27.6642761729154,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,d27f058e-b27d-11e9-9fc1-7c67a28b8f89,
193,7/29/2019,8:57:27 PM,1,1,"Olivero, Deyni",666007,Right,HIL_HOP,"Joseph, Luis",656022,Right,EVE_AQU,Windup,8,Top,0,0,0,Slider,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,79.4076254502031,0.472898595701118,-0.736169503314637,2230.85235708321,125.641265287223,10:15,5.79167957380569,1.6504184307784,5.67096276754639,-36.1314199149054,8.98295747603893,-12.5873476253192,3.2216101933409,-0.0848218805565098,71.804439842317,-6.3205439930093,-3.11208191810408,0.483424884842382,,,,,,,,,,,,6.52327709804622,4.67235509917364,-1.58060209581868,49.9999999999999,5.80918984416774,1.85691352244815,-115.423114157134,-0.120240084223317,8.65971447769357,24.6827862051354,-25.9714512285693,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,23471a2d-b27e-11e9-9fc1-7c67a28b8f89,
194,7/29/2019,8:57:40 PM,1,2,"Olivero, Deyni",666007,Right,HIL_HOP,"Joseph, Luis",656022,Right,EVE_AQU,Windup,8,Top,0,0,1,Sinker,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,90.7174718180507,-1.589337015291,-2.24109762816411,1997.43792110955,228.868912504286,1:45,5.7033293512817,1.54950210017629,6.56167914282021,-19.4202960722731,13.8635132457148,15.9104819768783,2.6266105091083,0.820016958136385,82.2256271892048,-5.2949497331613,0.805096385004218,0.415229338023445,60.4981215118791,58.9742839133862,142.335904482873,1567.30555023117,,,,,,,,-9.50667853758385,8.17148555709861,-1.40222316679442,50,5.58571245498182,4.70780727503722,-131.980978350616,-4.22284321807848,-16.5890252320587,30.8943901708077,-17.9149169833791,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,2c37d04e-b27e-11e9-9fc1-7c67a28b8f89,
195,7/29/2019,8:57:52 PM,1,3,"Olivero, Deyni",666007,Right,HIL_HOP,"Joseph, Luis",656022,Right,EVE_AQU,Windup,8,Top,0,0,2,Slider,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,81.6973403504907,-2.10302627001089,-2.70567929113683,2391.43256169705,106.329223028482,9:30,5.62320335495898,1.64235678041888,5.84014010093272,-38.1550359002827,4.38616130868174,-15.1076770183989,0.486326347294106,-2.13273096941857,74.4146027561589,-9.2205173668826,-5.55634291443066,0.469435979073228,,,,,,,,,,,,7.27710203753978,3.06476275229627,-1.41345853259629,50,5.42986536323465,6.05066823602931,-118.576669370091,-5.48794180441911,10.1793335179666,26.3796366348529,-27.8870065377628,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,346fb2ba-b27e-11e9-9fc1-7c67a28b8f89,
196,7/29/2019,8:58:07 PM,1,4,"Olivero, Deyni",666007,Right,HIL_HOP,"Joseph, Luis",656022,Right,EVE_AQU,Windup,8,Top,0,1,2,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,92.5685384131366,-2.01310099285565,-3.04112589357947,2138.21575589798,220.652690613985,1:15,5.57549476472506,1.39502180016535,6.58728382525783,-20.452381535719,11.3861634867642,9.80300551191398,2.02335132824748,-0.576980718141653,84.348909327535,-5.90346884855212,-1.170245168463,0.406114152954356,,,,,,,,,,,,-6.32225190710456,6.89749293717715,-1.19137121690986,50,5.42914569857725,6.86423632953455,-134.603521823377,-5.336559405744,-11.5366201988144,30.6867850271421,-19.5877490053484,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,3d412b9f-b27e-11e9-9fc1-7c67a28b8f89,
197,7/29/2019,8:58:22 PM,1,5,"Olivero, Deyni",666007,Right,HIL_HOP,"Joseph, Luis",656022,Right,EVE_AQU,Windup,8,Top,0,1,2,Slider,Undefined,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,80.43295076741,-1.79411796278126,-1.24632072449278,2331.78039625194,99.1016641998974,9:15,5.52098722135871,1.96547727581104,5.8316422395536,-40.9222719678833,2.6387476756304,-16.7268449283024,0.442413360953128,-0.586933701329972,73.6959422581863,-9.41896575730626,-4.40060971458533,0.475029451887409,,,,,,,,,,,,8.63989491580651,1.98147516626783,-1.85417843074926,49.9999999999999,5.35087921383554,3.03471393239886,-116.914601544578,-4.8646158135453,11.8246545066062,24.3496491015987,-29.4621800114008,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,46133496-b27e-11e9-9fc1-7c67a28b8f89,
198,7/29/2019,8:59:02 PM,2,1,"Olivero, Deyni",666007,Right,HIL_HOP,"Kaleiwahea, Brennon",8882471,Right,EVE_AQU,Windup,8,Top,1,0,0,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,93.1265390481836,-0.825809687611884,-3.043992697798,2034.28508081832,218.355397924469,1:15,5.32337707910625,1.88392972006779,6.64840887714829,-24.4920956491662,6.86118225847863,5.45274252580149,2.52551747136568,-0.44997822790963,84.8730974054029,-5.49325812673363,-2.00267871692804,0.403007375524487,75.6054126295966,29.4460123441617,148.703430308913,4639.48461168633,-99.5170889487415,32.6974405865423,46.8645019961659,193.857715989644,48.1931240020698,158.542716371952,2.59943054199218,-3.92186403850237,4.05126470244163,-1.6814227785424,50,5.25771807626081,7.04693570161707,-135.496985389243,-2.66770395049092,-7.25089570541604,31.1297659266452,-24.6839118397953,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,58f07a28-b27e-11e9-9fc1-7c67a28b8f89,
199,7/29/2019,8:59:36 PM,2,2,"Olivero, Deyni",666007,Right,HIL_HOP,"Kaleiwahea, Brennon",8882471,Right,EVE_AQU,Windup,8,Top,1,0,1,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,94.8197368052236,-2.16296246200479,-2.78392770491423,2263.35697260583,198.743588533243,12:30,5.51378928049164,1.820021534556,6.64798669264618,-12.3749770136798,18.0444559636221,6.13272083288926,2.49983108605851,-0.218629157014373,85.7826378316476,-4.52977209120963,-1.60896807560214,0.396960300411105,,,,,,,,,,,,-4.27300670365659,10.7007779398433,-1.63528451317023,50,5.36310854979386,6.52334135089862,-137.863824124132,-5.57744265165265,-8.1320738122175,33.8415657801623,-11.8091106824766,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,724a3c6a-b27e-11e9-9fc1-7c67a28b8f89,
200,7/29/2019,9:00:29 PM,2,3,"Olivero, Deyni",666007,Right,HIL_HOP,"Kaleiwahea, Brennon",8882471,Right,EVE_AQU,Windup,8,Top,1,1,1,Slider,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,76.8730759864666,3.58424578342872,0.856994499916874,2304.74813049806,102.667608525625,9:30,5.50188128741266,1.9938791866117,5.64927569945729,-45.5639339484778,2.88446512699359,-13.0358711355988,5.05221744234816,1.70683050178202,69.0206170679419,-5.01186980459822,-1.60756298135812,0.500969439779336,,,,,,,,,,,,7.28373208095725,0.36484949505652,-2.05830593346621,50,5.77731856112378,-1.29309225243307,-111.501984287807,5.67505120918581,9.00664474228363,23.3757670496457,-31.7228966263688,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,8e9b56d2-b27e-11e9-9fc1-7c67a28b8f89,
201,7/29/2019,9:00:46 PM,2,4,"Olivero, Deyni",666007,Right,HIL_HOP,"Kaleiwahea, Brennon",8882471,Right,EVE_AQU,Windup,8,Top,1,2,1,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,94.3289395435618,-2.77797839374412,-2.91799279280184,1982.99285848502,220.901313469863,1:15,5.41490415217142,1.78466322259739,6.5577557574038,-20.7742180346803,10.0266324071761,8.71083061391959,1.1317788362164,-0.166737929813662,85.8256026686475,-6.72481651538565,-1.25409889170986,0.399441213410525,,,,,,,,,,,,-5.70279816130806,6.38992304751032,-1.5875164645667,50,5.21452019685626,6.72625255270035,-137.07297523454,-7.28160034374298,-10.7614059745368,32.6100179385797,-20.116010709877,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,978d3f70-b27e-11e9-9fc1-7c67a28b8f89,
202,7/29/2019,9:01:07 PM,2,5,"Olivero, Deyni",666007,Right,HIL_HOP,"Kaleiwahea, Brennon",8882471,Right,EVE_AQU,Windup,8,Top,1,3,1,ChangeUp,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,87.1724391899698,-0.0884695802704857,-2.29919383560135,1264.16407551437,230.707824577227,1:45,5.6856821685109,1.82613322057992,6.45859065084192,-30.6759490258838,5.39225415151424,6.63132724873363,3.04803241028273,0.265908380888432,79.3479985651495,-5.92187929871568,-1.03451572514564,0.432248775925522,,,,,,,,,,,,-4.34697769053743,3.00034352884218,-1.66690003835921,50.0000000000001,5.66565958206451,4.90602864483718,-126.867881289244,-1.06444744157468,-7.03118228152458,27.7911359883389,-27.3210302618107,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,a8867499-b27e-11e9-9fc1-7c67a28b8f89,
203,7/29/2019,9:01:32 PM,2,6,"Olivero, Deyni",666007,Right,HIL_HOP,"Kaleiwahea, Brennon",8882471,Right,EVE_AQU,Windup,8,Top,1,3,2,ChangeUp,Undefined,BallCalled,Walk,Undefined,Undefined,0,0,,89.459918448654,-3.70351876488599,-4.49725449362927,1619.6814741191,248.635980069839,2:15,5.55505822194502,1.59484854948804,6.80473575540756,-28.9972155989238,4.90598888538013,12.6232759258317,-0.25567437512326,-1.46500628935125,82.2168635571097,-9.18883412545314,-2.08758626043682,0.419075134320229,,,,,,,,,,,,-8.31702665001149,3.79002627723047,-1.30912886006768,50,5.30412606271536,9.86501018991582,-129.746909216648,-9.20540297641037,-14.151407930859,27.6142032648395,-25.725324730628,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,b2621943-b27e-11e9-9fc1-7c67a28b8f89,
204,7/29/2019,9:02:05 PM,3,1,"Olivero, Deyni",666007,Right,HIL_HOP,"Moses, DeAires",657691,Left,EVE_AQU,Stretch,8,Top,1,0,0,Sinker,Undefined,InPlay,Undefined,GroundBall,Out,1,0,,94.1524983710688,-2.40099216153181,-2.2979039005386,2024.54999660492,240.637540406891,2:00,5.55849665846933,1.7865762742369,6.63947539543378,-23.5138597445282,7.46498083107679,13.3202978853996,1.39833324662204,0.79221076132701,85.1385578054484,-6.89237621302462,0.262264753099232,0.400593684486601,64.2277425392072,-47.7073089950742,-29.6418404458928,,,,,2.81118418004927,2.70604396974266,-30.2610451975303,0.0199102783203125,-8.15390272616628,4.93130466622733,-1.63717330128617,50,5.38691151165401,5.10415617255979,-136.883911218099,-6.43020639668081,-15.2257736151634,34.6784467107838,-22.9658287631735,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,cb801c2d-b27e-11e9-9fc1-7c67a28b8f89,
205,7/29/2019,9:03:27 PM,4,1,"Olivero, Deyni",666007,Right,HIL_HOP,"Frick, Patrick",687518,Right,EVE_AQU,Stretch,8,Top,2,0,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.2647680385991,-1.62704470266328,-2.19610777349829,2064.1265645445,193.067694953292,12:30,5.46520809588592,1.75346406190215,6.76184635855922,-20.009117404247,11.9835841620589,2.78852776175039,2.31053752414802,-0.0205392200707828,83.5093755592341,-5.46095998972325,-1.66000806239756,0.40709613181577,,,,,,,,,,,,-2.25218840630615,7.20617428845801,-1.61124055702149,50,5.35124234581923,5.07089694856319,-134.261879884723,-4.37468515838768,-4.05665503346473,32.6566650340491,-19.1942449496608,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,f9f2ea0a-b27e-11e9-9fc1-7c67a28b8f89,
206,7/29/2019,9:03:59 PM,4,2,"Olivero, Deyni",666007,Right,HIL_HOP,"Frick, Patrick",687518,Right,EVE_AQU,Stretch,8,Top,2,0,1,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,92.82550126348,-2.20763746043531,-3.49364075027581,2102.60376141945,207.272650196185,1:00,5.47994819821325,1.77832535613792,6.71394561710219,-18.9658782950108,12.612468476405,6.51746451924615,1.87692844095901,-0.875689959596557,84.4793056878518,-5.82381964273426,-2.24747497830169,0.404451278998852,,,,,,,,,,,,-4.66779893573166,7.6774941710315,-1.5498555766001,50,5.32622006862101,8.05120281314497,-134.917591561333,-5.7510367651424,-8.54561064985208,31.2065702954833,-18.1184140152952,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,0bd9cafa-b27f-11e9-9fc1-7c67a28b8f89,
207,7/29/2019,9:04:35 PM,4,3,"Olivero, Deyni",666007,Right,HIL_HOP,"Frick, Patrick",687518,Right,EVE_AQU,Stretch,8,Top,2,1,1,Slider,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.5705439122225,-1.8303464954483,-1.36861068798955,2347.26130561033,129.54314861308,10:15,5.77125158056015,1.83090759606179,5.94421079929957,-31.591737869632,10.9543572998919,-13.3167799178857,1.44002531987455,-0.548356840642271,73.6896447309359,-7.78005730668769,-3.89828571008844,0.469463002439797,,,,,,,,,,,,6.76842026834108,6.57110476949372,-1.71472133356424,50,5.60817305597659,3.21661152492048,-118.505977821883,-4.70228327142783,9.42374212800504,27.0652105243913,-23.0250308552896,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,249e924c-b27f-11e9-9fc1-7c67a28b8f89,
208,7/29/2019,9:04:55 PM,4,4,"Olivero, Deyni",666007,Right,HIL_HOP,"Frick, Patrick",687518,Right,EVE_AQU,Stretch,8,Top,2,1,2,ChangeUp,Undefined,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,86.7685273272146,-1.05702251529439,-2.3725538294092,1791.45184468322,226.831451097797,1:30,5.61047682730565,1.88144930809065,6.83162092304316,-27.285925095475,7.94022464832121,8.50009562146349,2.37176971596947,0.424920945924232,80.5982113225851,-6.2239480319318,-0.756756761661084,0.427173306930395,,,,,,,,,,,,-5.29774586933654,4.67102178201805,-1.73275803428408,50.0000000000001,5.53233678668765,5.01579095157088,-126.478094694966,-3.05632746827984,-8.69727864837997,22.5343851935527,-24.5056592050267,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,2fa15063-b27f-11e9-9fc1-7c67a28b8f89,
209,7/29/2019,9:07:55 PM,1,1,"Martin, Matt",679623,Right,EVE_AQU,"Leyton, Steven",667351,Right,HIL_HOP,Windup,8,Bottom,0,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,88.3245103980854,-1.8545130284439,-4.36063526721119,2236.15781924343,221.865841762054,1:30,4.75318878951314,2.6811693545865,5.51669809459286,-21.8576599038352,15.1738862875982,13.6296321187484,1.19230679308614,-0.267640608767286,79.217277941912,-5.96205030088463,-1.79562966871762,0.437983188785451,,,,,,,,,,,,-8.744942583415,8.73399657408065,-2.31016610467023,50,4.57713545452691,9.29355873610439,-127.896075818289,-4.88941475633259,-14.209594440315,31.0510154315752,-17.9822402081221,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,9af7249d-b27f-11e9-9fc1-7c67a28b8f89,
210,7/29/2019,9:08:13 PM,1,2,"Martin, Matt",679623,Right,EVE_AQU,"Leyton, Steven",667351,Right,HIL_HOP,Windup,8,Bottom,0,1,0,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,87.3666964106199,-0.319058889626432,-3.8698117052458,2221.6630175507,215.407451741967,1:15,4.58327837371576,2.69207142440078,5.70756415322436,-24.3996037469062,12.8764339149983,9.17824001738766,2.25207301192302,-0.153531742751682,78.8107717045734,-4.91164063003507,-2.1415892957521,0.439426647114002,63.3204978850483,74.1486685847516,122.015995832137,,,,,,,,,-6.15663273094863,7.02222202303364,-2.37358955648243,50,4.54162017371584,8.27574679174042,-126.750814039291,-1.50009774717084,-9.88615528906808,29.0365716280754,-20.8979532576083,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,a3e7a2ed-b27f-11e9-9fc1-7c67a28b8f89,
211,7/29/2019,9:08:40 PM,1,3,"Martin, Matt",679623,Right,EVE_AQU,"Leyton, Steven",667351,Right,HIL_HOP,Windup,8,Bottom,0,1,1,Slider,Undefined,HitByPitch,Undefined,Undefined,Undefined,0,0,,78.3140676181158,1.64724355286961,0.037714346589991,1909.21824156351,147.750610841315,11:00,4.5285329599903,2.69575319040112,5.68727374299585,-43.4664872973577,4.05104205196501,-2.5841452947117,2.44183992995304,2.51555431617251,68.941723045999,-6.65235333490018,-0.457525370040315,0.496133376217573,,,,,,,,,,,,1.41355252936929,1.52582060438266,-2.69736739079868,50,4.64077934074388,-0.0010532212418475,-113.59179288057,2.02668497094173,1.76880288236119,28.9893533770788,-30.2647626778205,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,b5ccd862-b27f-11e9-9fc1-7c67a28b8f89,
212,7/29/2019,9:09:17 PM,2,1,"Martin, Matt",679623,Right,EVE_AQU,"Marriaga, Jesus",667354,Right,HIL_HOP,Stretch,8,Bottom,0,0,0,Slider,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,77.330540699399,2.16712638525412,-0.908441783683621,1973.55836223893,107.379889826413,9:30,4.61320048642555,2.48173865195609,5.45422394075405,-46.8883892393904,2.21530790829563,-7.22526599239339,2.73544980978696,1.0292763762064,68.256359230047,-6.73186690278685,-2.28442709049266,0.50434603932336,,,,,,,,,,,,3.51535117909819,0.329278026573763,-2.39700748287559,50,4.77334135514634,1.98914024994851,-112.081833372517,2.86675499201934,4.29457252250087,27.7243008747805,-31.7717819568386,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,c7afb15d-b27f-11e9-9fc1-7c67a28b8f89,
213,7/29/2019,9:10:48 PM,2,2,"Martin, Matt",679623,Right,EVE_AQU,"Marriaga, Jesus",667354,Right,HIL_HOP,Stretch,8,Bottom,0,1,0,Slider,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,77.1451499938243,0.500638741632516,-3.08460846133953,2051.63978984352,104.842254532551,9:30,4.50587228615552,2.61928661380407,5.65393918105421,-45.6959144654178,2.85942214465146,-10.962526059621,1.16541265409317,-1.17342663760073,69.2091844895949,-8.10427027966257,-5.15914508342291,0.501522016422882,,,,,,,,,,,,4.77942436846064,1.35752186435251,-2.3514623187985,50,4.52015196719818,6.3415710750504,-111.870213395125,-0.325911786931181,5.87880869662511,25.7057971496054,-30.504263509788,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,fd5b90be-b27f-11e9-9fc1-7c67a28b8f89,
214,7/29/2019,9:11:09 PM,2,3,"Martin, Matt",679623,Right,EVE_AQU,"Marriaga, Jesus",667354,Right,HIL_HOP,Stretch,8,Bottom,0,1,1,Slider,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,78.1958695545319,-0.533280932095889,-3.46989242828613,1988.56533297589,116.76824177184,10:00,4.51888299660024,2.52656904808913,5.44992495744566,-43.1976314298942,3.8303410244177,-7.68089667280448,0.418967547762529,-1.36550094590212,71.177166021971,-8.56412540592684,-4.90696878721839,0.493571012878307,,,,,,,,,,,,2.98067677971705,2.21189184501613,-2.21527572485868,50,4.44279505669509,7.11060760808771,-113.428846378192,-2.36713878930466,3.82719375545803,23.5452204358107,-29.3339758874986,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,0f3fb31b-b280-11e9-9fc1-7c67a28b8f89,
215,7/29/2019,9:11:32 PM,2,4,"Martin, Matt",679623,Right,EVE_AQU,"Marriaga, Jesus",667354,Right,HIL_HOP,Stretch,8,Bottom,0,2,1,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.862027795656,-0.975982465612203,-4.14637715315819,2183.90349462817,227.129015544735,1:30,4.4820228825463,2.52395536279781,5.89923112262752,-27.5827932792809,9.63847510889582,10.4204727001333,1.27506940969505,-0.463136546154063,79.0504361359495,-6.15789908099865,-2.18520495647436,0.439103706067912,,,,,,,,,,,,-6.85326155335499,5.49550019883195,-2.19646559763958,50,4.38771474153568,8.81160620975677,-126.06429409828,-3.01976730195919,-10.9651539739929,27.0048203688679,-23.381299968745,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,18319f48-b280-11e9-9fc1-7c67a28b8f89,
216,7/29/2019,9:11:56 PM,2,5,"Martin, Matt",679623,Right,EVE_AQU,"Marriaga, Jesus",667354,Right,HIL_HOP,Stretch,8,Bottom,0,2,2,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,87.5297378820819,0.0103665167486366,-1.99439911409682,2190.96532435752,210.608742892014,1:00,4.65884234963007,2.49983759404271,5.72433789176417,-22.1646419069987,15.0820074797842,8.94329905126759,2.82144871461606,1.3870418957568,78.3792716226325,-4.1850185832294,-0.29935465851505,0.439253391876192,,,,,,,,,,,,-5.4943592225026,8.123680946054,-2.33897716944417,50,4.64632906647624,4.13850399049842,-127.137426053548,-0.692705014047474,-8.80753241246033,31.0777239923199,-19.1516777314906,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,2a16aa8f-b280-11e9-9fc1-7c67a28b8f89,
217,7/29/2019,9:12:18 PM,2,6,"Martin, Matt",679623,Right,EVE_AQU,"Marriaga, Jesus",667354,Right,HIL_HOP,Stretch,8,Bottom,0,3,2,Slider,Undefined,InPlay,Undefined,GroundBall,Out,1,0,,77.657350414897,0.953667022932082,-2.10815235997734,1892.33778749664,134.8061264884,10:30,4.47114783256201,2.54151511041996,5.47970366203493,-36.6406603456423,11.0810121740462,-11.2014311400546,2.31063764375371,-0.365083981428468,69.979556390193,-5.92028969797549,-4.21454492540313,0.497197969573537,,,,,,,,,,,,5.27832409446623,5.5989980391094,-2.3493468072664,50.0000000000001,4.53050092975573,4.48453273561679,-112.735919889229,0.783287805763322,6.66422573283363,24.1179649458982,-25.1049512174784,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,3307c08f-b280-11e9-9fc1-7c67a28b8f89,
218,7/29/2019,9:13:08 PM,3,1,"Martin, Matt",679623,Right,EVE_AQU,"Robinson, Kristian",677565,Right,HIL_HOP,Stretch,8,Bottom,1,0,0,Other,Undefined,BallIntentional,Undefined,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,4b840e1f-1cf5-4049-8a25-b553b9a66a56,
219,7/29/2019,9:13:14 PM,3,2,"Martin, Matt",679623,Right,EVE_AQU,"Robinson, Kristian",677565,Right,HIL_HOP,Stretch,8,Bottom,1,1,0,Other,Undefined,BallIntentional,Undefined,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,89826137-d337-47ab-89f2-bca6919b0dea,
220,7/29/2019,9:13:17 PM,3,3,"Martin, Matt",679623,Right,EVE_AQU,"Robinson, Kristian",677565,Right,HIL_HOP,Stretch,8,Bottom,1,2,0,Other,Undefined,BallIntentional,Undefined,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,336d19fc-d52b-4a96-9ac7-9556050c0fa6,
221,7/29/2019,9:13:25 PM,3,4,"Martin, Matt",679623,Right,EVE_AQU,"Robinson, Kristian",677565,Right,HIL_HOP,Stretch,8,Bottom,1,3,0,Other,Undefined,BallIntentional,Walk,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,c4a5cef6-19e9-4554-8712-643a3ee767f9,
